num_tickers,tickers,optimized_depth,optimized_gate_count,optimized_num_qubit,original_depth,original_gate_count,original_num_qubit
4,"['MDLZ', 'ZS', 'ORLY', 'MELI']",3243291,1707883,16,1660943679,874512811,25
4,"['PANW', 'ZM', 'PDD', 'WBD']",3243291,1707883,16,415235383,218628367,23
4,"['CRWD', 'ORLY', 'AZN', 'EXC']",1621271,853823,15,1660943679,874512811,25
4,"['REGN', 'PCAR', 'AVGO', 'ADP']",3243291,1707883,16,1660943679,874512811,25
4,"['CDNS', 'PDD', 'EBAY', 'EXC']",3243291,1707883,16,830471483,437256539,24
4,"['ASML', 'XEL', 'ALGN', 'ODFL']",1621271,853823,15,830471483,437256539,24
4,"['FTNT', 'CDNS', 'REGN', 'MRNA']",6487327,3415963,17,830471483,437256539,24
4,"['ADSK', 'MAR', 'MCHP', 'CSCO']",3243291,1707883,16,1660943679,874512811,25
4,"['PCAR', 'TSLA', 'MDLZ', 'ADSK']",3243291,1707883,16,3321888067,1749025279,26
4,"['MCHP', 'EA', 'CRWD', 'ENPH']",1621271,853823,15,830471483,437256539,24
4,"['TMUS', 'GOOG', 'MCHP', 'HON']",1621271,853823,15,1660943679,874512811,25
4,"['MRVL', 'AAPL', 'AEP', 'COST']",3243291,1707883,16,1660943679,874512811,25
4,"['AMZN', 'AEP', 'ENPH', 'MCHP']",1621271,853823,15,830471483,437256539,24
4,"['FAST', 'SNPS', 'ENPH', 'CMCSA']",3243291,1707883,16,1660943679,874512811,25
4,"['EXC', 'ADSK', 'IDXX', 'BIIB']",1621271,853823,15,830471483,437256539,24
4,"['CHTR', 'PANW', 'EBAY', 'KLAC']",3243291,1707883,16,830471483,437256539,24
4,"['PEP', 'FANG', 'MRVL', 'WBD']",1621271,853823,15,830471483,437256539,24
4,"['CDNS', 'WDAY', 'CSGP', 'GILD']",1621271,853823,15,830471483,437256539,24
4,"['FANG', 'ALGN', 'ODFL', 'MU']",1621271,853823,15,830471483,437256539,24
4,"['NFLX', 'AMGN', 'RIVN', 'INTC']",1621271,853823,15,830471483,437256539,24
4,"['HON', 'SIRI', 'CSX', 'LRCX']",1621271,853823,15,1660943679,874512811,25
4,"['PANW', 'CTSH', 'WBA', 'FTNT']",6487327,3415963,17,830471483,437256539,24
4,"['TXN', 'META', 'DDOG', 'ENPH']",1621271,853823,15,415235383,218628367,23
4,"['CDNS', 'ILMN', 'CSCO', 'JD']",3243291,1707883,16,830471483,437256539,24
4,"['NFLX', 'ADI', 'IDXX', 'EBAY']",3243291,1707883,16,830471483,437256539,24
4,"['AVGO', 'ROST', 'FANG', 'CHTR']",810259,426775,14,830471483,437256539,24
4,"['KHC', 'INTC', 'BKR', 'NFLX']",810259,426775,14,830471483,437256539,24
4,"['AZN', 'LCID', 'CTSH', 'PDD']",3243291,1707883,16,830471483,437256539,24
4,"['LRCX', 'GILD', 'TXN', 'REGN']",3243291,1707883,16,3321888067,1749025279,26
4,"['CMCSA', 'AMZN', 'ASML', 'LRCX']",6487327,3415963,17,1660943679,874512811,25
4,"['SGEN', 'ZS', 'SIRI', 'KHC']",3243291,1707883,16,1660943679,874512811,25
4,"['LCID', 'WDAY', 'XEL', 'MU']",1621271,853823,15,830471483,437256539,24
4,"['SBUX', 'CPRT', 'CMCSA', 'AEP']",1621271,853823,15,1660943679,874512811,25
4,"['MDLZ', 'MELI', 'BKNG', 'MNST']",12975395,6832079,18,1660943679,874512811,25
4,"['VRTX', 'TSLA', 'PANW', 'BKNG']",810259,426775,14,830471483,437256539,24
4,"['REGN', 'MSFT', 'CTSH', 'MCHP']",1621271,853823,15,1660943679,874512811,25
4,"['SIRI', 'RIVN', 'AMAT', 'HON']",6487327,3415963,17,3321888067,1749025279,26
4,"['FAST', 'BIIB', 'META', 'ABNB']",1621271,853823,15,830471483,437256539,24
4,"['DXCM', 'TXN', 'LCID', 'IDXX']",1621271,853823,15,830471483,437256539,24
4,"['SBUX', 'LULU', 'VRTX', 'CRWD']",1621271,853823,15,830471483,437256539,24
4,"['AMAT', 'PAYX', 'PCAR', 'TEAM']",3243291,1707883,16,1660943679,874512811,25
4,"['DLTR', 'VRTX', 'DDOG', 'INTC']",810259,426775,14,830471483,437256539,24
4,"['SNPS', 'RIVN', 'ASML', 'DDOG']",3243291,1707883,16,1660943679,874512811,25
4,"['PAYX', 'ALGN', 'CHTR', 'EXC']",3243291,1707883,16,1660943679,874512811,25
4,"['ZM', 'FTNT', 'MU', 'AMD']",6487327,3415963,17,830471483,437256539,24
4,"['VRTX', 'CRWD', 'WBD', 'GOOG']",1621271,853823,15,830471483,437256539,24
4,"['ADI', 'TSLA', 'CTAS', 'ATVI']",3243291,1707883,16,1660943679,874512811,25
4,"['ADSK', 'CSGP', 'COST', 'HON']",1621271,853823,15,1660943679,874512811,25
4,"['RIVN', 'META', 'CRWD', 'PEP']",1621271,853823,15,415235383,218628367,23
4,"['VRTX', 'TSLA', 'ANSS', 'AMAT']",1621271,853823,15,1660943679,874512811,25
4,"['CSX', 'HON', 'ALGN', 'WBD']",3243291,1707883,16,1660943679,874512811,25
4,"['GILD', 'CSX', 'ISRG', 'TXN']",1621271,853823,15,1660943679,874512811,25
4,"['GILD', 'CSCO', 'ASML', 'COST']",1621271,853823,15,1660943679,874512811,25
4,"['KDP', 'MNST', 'PEP', 'CTSH']",3243291,1707883,16,6643776839,3498050135,27
4,"['LRCX', 'CSX', 'ENPH', 'PAYX']",3243291,1707883,16,3321888067,1749025279,26
4,"['FAST', 'MAR', 'SIRI', 'ADP']",3243291,1707883,16,1660943679,874512811,25
4,"['AMZN', 'DXCM', 'ANSS', 'CPRT']",3243291,1707883,16,1660943679,874512811,25
4,"['PEP', 'MU', 'ASML', 'CHTR']",1621271,853823,15,830471483,437256539,24
4,"['AVGO', 'CTAS', 'ASML', 'CSCO']",3243291,1707883,16,3321888067,1749025279,26
4,"['MRVL', 'CRWD', 'MAR', 'AAPL']",3243291,1707883,16,1660943679,874512811,25
4,"['CSX', 'MSFT', 'ADSK', 'PAYX']",3243291,1707883,16,1660943679,874512811,25
4,"['TXN', 'ZS', 'DXCM', 'NXPI']",3243291,1707883,16,1660943679,874512811,25
4,"['AMD', 'MCHP', 'AAPL', 'CPRT']",3243291,1707883,16,1660943679,874512811,25
4,"['LULU', 'TXN', 'WDAY', 'IDXX']",3243291,1707883,16,830471483,437256539,24
4,"['AMAT', 'HON', 'META', 'INTU']",1621271,853823,15,830471483,437256539,24
4,"['ODFL', 'CSX', 'TSLA', 'AMD']",3243291,1707883,16,1660943679,874512811,25
4,"['MAR', 'DLTR', 'TEAM', 'AEP']",3243291,1707883,16,830471483,437256539,24
4,"['WBA', 'BKR', 'INTU', 'TSLA']",1621271,853823,15,830471483,437256539,24
4,"['WBD', 'CTAS', 'AMAT', 'COST']",1621271,853823,15,1660943679,874512811,25
4,"['ABNB', 'KDP', 'CPRT', 'KHC']",3243291,1707883,16,3321888067,1749025279,26
4,"['ATVI', 'AMGN', 'JD', 'TSLA']",1621271,853823,15,830471483,437256539,24
4,"['MRNA', 'AVGO', 'DDOG', 'INTC']",3243291,1707883,16,415235383,218628367,23
4,"['LRCX', 'CTSH', 'GILD', 'CHTR']",1621271,853823,15,830471483,437256539,24
4,"['AZN', 'ALGN', 'CHTR', 'GOOG']",1621271,853823,15,830471483,437256539,24
4,"['REGN', 'KDP', 'ORLY', 'AZN']",3243291,1707883,16,1660943679,874512811,25
4,"['TXN', 'ORLY', 'ANSS', 'PAYX']",1621271,853823,15,3321888067,1749025279,26
4,"['MNST', 'GILD', 'ASML', 'SGEN']",1621271,853823,15,1660943679,874512811,25
4,"['MELI', 'PYPL', 'TXN', 'CHTR']",3243291,1707883,16,830471483,437256539,24
4,"['META', 'PEP', 'ISRG', 'PCAR']",3243291,1707883,16,1660943679,874512811,25
4,"['PAYX', 'IDXX', 'MU', 'SNPS']",1621271,853823,15,1660943679,874512811,25
4,"['LULU', 'GOOG', 'EA', 'NFLX']",3243291,1707883,16,830471483,437256539,24
4,"['LULU', 'CPRT', 'KDP', 'IDXX']",3243291,1707883,16,1660943679,874512811,25
4,"['SGEN', 'CSCO', 'CPRT', 'LRCX']",6487327,3415963,17,1660943679,874512811,25
4,"['INTC', 'ABNB', 'MCHP', 'GILD']",1621271,853823,15,830471483,437256539,24
4,"['CSGP', 'VRSK', 'CHTR', 'ADBE']",1621271,853823,15,1660943679,874512811,25
4,"['ADBE', 'XEL', 'FTNT', 'ATVI']",1621271,853823,15,830471483,437256539,24
4,"['PAYX', 'ATVI', 'DXCM', 'TXN']",3243291,1707883,16,1660943679,874512811,25
4,"['DLTR', 'ODFL', 'KHC', 'BKR']",3243291,1707883,16,830471483,437256539,24
4,"['GOOGL', 'MAR', 'ZM', 'PAYX']",1621271,853823,15,1660943679,874512811,25
4,"['HON', 'ALGN', 'PCAR', 'MRVL']",6487327,3415963,17,3321888067,1749025279,26
4,"['FAST', 'EA', 'CRWD', 'WBD']",3243291,1707883,16,1660943679,874512811,25
4,"['COST', 'PDD', 'AZN', 'ADSK']",3243291,1707883,16,1660943679,874512811,25
4,"['ADI', 'META', 'EA', 'EBAY']",1621271,853823,15,830471483,437256539,24
4,"['PDD', 'DLTR', 'ISRG', 'ENPH']",3243291,1707883,16,415235383,218628367,23
4,"['TXN', 'PANW', 'DLTR', 'PYPL']",1621271,853823,15,830471483,437256539,24
4,"['BKNG', 'PAYX', 'VRTX', 'SNPS']",1621271,853823,15,1660943679,874512811,25
4,"['KHC', 'EA', 'ANSS', 'AMGN']",1621271,853823,15,1660943679,874512811,25
4,"['WDAY', 'BKNG', 'PAYX', 'ENPH']",1621271,853823,15,830471483,437256539,24
4,"['FANG', 'MNST', 'IDXX', 'MSFT']",1621271,853823,15,1660943679,874512811,25
4,"['SBUX', 'WBD', 'ABNB', 'INTC']",3243291,1707883,16,415235383,218628367,23
4,"['PYPL', 'ZM', 'MNST', 'KLAC']",1621271,853823,15,830471483,437256539,24
4,"['PANW', 'META', 'MSFT', 'NVDA']",3243291,1707883,16,830471483,437256539,24
4,"['CPRT', 'DXCM', 'MRNA', 'CMCSA']",6487327,3415963,17,1660943679,874512811,25
4,"['SIRI', 'TXN', 'ENPH', 'ROST']",3243291,1707883,16,1660943679,874512811,25
4,"['ILMN', 'BKNG', 'LRCX', 'WDAY']",6487327,3415963,17,830471483,437256539,24
4,"['VRSK', 'ILMN', 'NVDA', 'QCOM']",6487327,3415963,17,1660943679,874512811,25
4,"['NFLX', 'DLTR', 'FANG', 'PEP']",1621271,853823,15,830471483,437256539,24
4,"['MNST', 'ASML', 'MRVL', 'AMGN']",3243291,1707883,16,1660943679,874512811,25
4,"['REGN', 'VRTX', 'DLTR', 'TMUS']",6487327,3415963,17,1660943679,874512811,25
4,"['GOOGL', 'FTNT', 'NFLX', 'XEL']",1621271,853823,15,415235383,218628367,23
4,"['LCID', 'BKR', 'ILMN', 'AMD']",1621271,853823,15,415235383,218628367,23
4,"['PEP', 'CSCO', 'KDP', 'AAPL']",3243291,1707883,16,3321888067,1749025279,26
4,"['FAST', 'NFLX', 'ANSS', 'ADP']",3243291,1707883,16,1660943679,874512811,25
4,"['DXCM', 'MRNA', 'AMD', 'DDOG']",6487327,3415963,17,415235383,218628367,23
4,"['WDAY', 'PYPL', 'RIVN', 'COST']",3243291,1707883,16,830471483,437256539,24
4,"['CDNS', 'BIIB', 'LCID', 'DDOG']",1621271,853823,15,830471483,437256539,24
4,"['AAPL', 'MNST', 'PCAR', 'NFLX']",1621271,853823,15,1660943679,874512811,25
4,"['TEAM', 'SGEN', 'CMCSA', 'PEP']",1621271,853823,15,830471483,437256539,24
4,"['NVDA', 'AEP', 'PYPL', 'GILD']",3243291,1707883,16,1660943679,874512811,25
4,"['AEP', 'QCOM', 'MRNA', 'FTNT']",3243291,1707883,16,830471483,437256539,24
4,"['CSGP', 'ENPH', 'INTC', 'MCHP']",1621271,853823,15,830471483,437256539,24
4,"['PCAR', 'TXN', 'ADSK', 'AMD']",3243291,1707883,16,3321888067,1749025279,26
4,"['EA', 'SGEN', 'KDP', 'CTSH']",1621271,853823,15,1660943679,874512811,25
4,"['MRVL', 'AMD', 'ILMN', 'XEL']",3243291,1707883,16,1660943679,874512811,25
4,"['CDNS', 'SBUX', 'CSGP', 'CTAS']",3243291,1707883,16,1660943679,874512811,25
4,"['ODFL', 'ADI', 'PCAR', 'ABNB']",1621271,853823,15,1660943679,874512811,25
4,"['MSFT', 'AAPL', 'QCOM', 'JD']",6487327,3415963,17,3321888067,1749025279,26
4,"['EXC', 'PCAR', 'MNST', 'INTC']",1621271,853823,15,1660943679,874512811,25
4,"['JD', 'LCID', 'ADBE', 'ISRG']",3243291,1707883,16,830471483,437256539,24
4,"['DDOG', 'KLAC', 'FTNT', 'LCID']",3243291,1707883,16,830471483,437256539,24
4,"['REGN', 'DDOG', 'CRWD', 'CTSH']",3243291,1707883,16,415235383,218628367,23
4,"['MNST', 'TXN', 'MDLZ', 'VRTX']",1621271,853823,15,1660943679,874512811,25
4,"['MRVL', 'IDXX', 'GILD', 'AMAT']",3243291,1707883,16,1660943679,874512811,25
4,"['CSX', 'ADP', 'DDOG', 'KDP']",3243291,1707883,16,1660943679,874512811,25
4,"['GILD', 'ALGN', 'MRVL', 'MRNA']",1621271,853823,15,415235383,218628367,23
4,"['AMD', 'MCHP', 'SIRI', 'KLAC']",6487327,3415963,17,3321888067,1749025279,26
4,"['ISRG', 'KDP', 'SNPS', 'NVDA']",3243291,1707883,16,830471483,437256539,24
4,"['SNPS', 'HON', 'KDP', 'ORLY']",3243291,1707883,16,3321888067,1749025279,26
4,"['ODFL', 'HON', 'CHTR', 'ADP']",3243291,1707883,16,3321888067,1749025279,26
4,"['REGN', 'ZS', 'GOOG', 'SNPS']",1621271,853823,15,830471483,437256539,24
4,"['WBD', 'NXPI', 'CMCSA', 'ISRG']",3243291,1707883,16,830471483,437256539,24
4,"['CRWD', 'AMD', 'NVDA', 'DLTR']",3243291,1707883,16,1660943679,874512811,25
4,"['ABNB', 'ANSS', 'ALGN', 'GILD']",1621271,853823,15,1660943679,874512811,25
4,"['TXN', 'TSLA', 'CSGP', 'PCAR']",3243291,1707883,16,1660943679,874512811,25
4,"['AMD', 'CRWD', 'ORLY', 'BKNG']",1621271,853823,15,830471483,437256539,24
4,"['ADI', 'BIIB', 'WDAY', 'CSGP']",1621271,853823,15,830471483,437256539,24
4,"['QCOM', 'ZM', 'REGN', 'MRNA']",1621271,853823,15,830471483,437256539,24
4,"['ORLY', 'KLAC', 'CPRT', 'CSCO']",1621271,853823,15,1660943679,874512811,25
4,"['MRVL', 'TSLA', 'TMUS', 'JD']",1621271,853823,15,415235383,218628367,23
4,"['ENPH', 'AMZN', 'SBUX', 'SNPS']",1621271,853823,15,1660943679,874512811,25
4,"['GOOG', 'DLTR', 'CSCO', 'MRNA']",3243291,1707883,16,1660943679,874512811,25
4,"['VRTX', 'META', 'ABNB', 'QCOM']",1621271,853823,15,830471483,437256539,24
4,"['ADP', 'PDD', 'JD', 'MCHP']",3243291,1707883,16,830471483,437256539,24
4,"['GOOG', 'SGEN', 'WBD', 'NFLX']",6487327,3415963,17,830471483,437256539,24
4,"['MSFT', 'ASML', 'MCHP', 'EBAY']",6487327,3415963,17,1660943679,874512811,25
4,"['ALGN', 'GOOGL', 'PCAR', 'META']",3243291,1707883,16,1660943679,874512811,25
4,"['CRWD', 'AAPL', 'DDOG', 'LCID']",3243291,1707883,16,415235383,218628367,23
4,"['EA', 'MAR', 'ALGN', 'WDAY']",1621271,853823,15,830471483,437256539,24
4,"['EA', 'ANSS', 'ODFL', 'CSGP']",1621271,853823,15,830471483,437256539,24
4,"['NVDA', 'CPRT', 'NXPI', 'MU']",3243291,1707883,16,1660943679,874512811,25
4,"['INTC', 'XEL', 'SGEN', 'ADI']",810259,426775,14,1660943679,874512811,25
4,"['KDP', 'SIRI', 'CSX', 'WDAY']",3243291,1707883,16,3321888067,1749025279,26
4,"['AAPL', 'MSFT', 'PCAR', 'PEP']",3243291,1707883,16,3321888067,1749025279,26
4,"['FTNT', 'ENPH', 'KHC', 'ABNB']",1621271,853823,15,415235383,218628367,23
4,"['DLTR', 'ALGN', 'NVDA', 'CMCSA']",1621271,853823,15,830471483,437256539,24
4,"['ENPH', 'CTSH', 'GOOGL', 'AVGO']",1621271,853823,15,1660943679,874512811,25
4,"['AMZN', 'CSX', 'KHC', 'PEP']",3243291,1707883,16,3321888067,1749025279,26
4,"['AMAT', 'CSCO', 'ADBE', 'ENPH']",1621271,853823,15,830471483,437256539,24
4,"['TSLA', 'GOOG', 'COST', 'CHTR']",1621271,853823,15,1660943679,874512811,25
4,"['WBA', 'CRWD', 'EBAY', 'LULU']",6487327,3415963,17,1660943679,874512811,25
4,"['WDAY', 'PAYX', 'FANG', 'VRSK']",3243291,1707883,16,3321888067,1749025279,26
4,"['ILMN', 'AVGO', 'PEP', 'IDXX']",1621271,853823,15,1660943679,874512811,25
4,"['MCHP', 'LULU', 'REGN', 'ENPH']",1621271,853823,15,830471483,437256539,24
4,"['MRNA', 'KDP', 'AMGN', 'SIRI']",3243291,1707883,16,3321888067,1749025279,26
4,"['RIVN', 'LCID', 'CTSH', 'FAST']",3243291,1707883,16,1660943679,874512811,25
4,"['ADBE', 'LCID', 'SIRI', 'ADI']",3243291,1707883,16,1660943679,874512811,25
4,"['META', 'INTC', 'ISRG', 'RIVN']",3243291,1707883,16,830471483,437256539,24
4,"['PANW', 'DLTR', 'AMZN', 'XEL']",1621271,853823,15,830471483,437256539,24
4,"['GOOG', 'CHTR', 'MU', 'NFLX']",25951527,13664263,19,830471483,437256539,24
4,"['WBD', 'BIIB', 'ATVI', 'CSX']",810259,426775,14,830471483,437256539,24
4,"['WDAY', 'GILD', 'MSFT', 'AMZN']",3243291,1707883,16,1660943679,874512811,25
4,"['MRNA', 'INTC', 'PCAR', 'PAYX']",3243291,1707883,16,1660943679,874512811,25
4,"['CDNS', 'COST', 'SIRI', 'BKR']",3243291,1707883,16,1660943679,874512811,25
4,"['FAST', 'CDNS', 'ABNB', 'CSX']",3243291,1707883,16,1660943679,874512811,25
4,"['QCOM', 'NFLX', 'META', 'LULU']",3243291,1707883,16,830471483,437256539,24
4,"['TEAM', 'ADSK', 'NXPI', 'ASML']",12975395,6832079,18,1660943679,874512811,25
4,"['BKR', 'MCHP', 'ROST', 'AMGN']",3243291,1707883,16,830471483,437256539,24
4,"['FTNT', 'NVDA', 'CSGP', 'TMUS']",1621271,853823,15,830471483,437256539,24
4,"['NXPI', 'ILMN', 'ADP', 'SBUX']",1621271,853823,15,1660943679,874512811,25
4,"['TXN', 'AMGN', 'REGN', 'NVDA']",3243291,1707883,16,3321888067,1749025279,26
4,"['GOOG', 'CTSH', 'WDAY', 'DLTR']",3243291,1707883,16,1660943679,874512811,25
4,"['SGEN', 'DXCM', 'SBUX', 'HON']",6487327,3415963,17,830471483,437256539,24
4,"['WBA', 'ZM', 'SIRI', 'TEAM']",3243291,1707883,16,830471483,437256539,24
4,"['WBD', 'PCAR', 'FANG', 'AMGN']",1621271,853823,15,1660943679,874512811,25
4,"['KHC', 'ANSS', 'ODFL', 'ALGN']",1621271,853823,15,1660943679,874512811,25
4,"['ANSS', 'CHTR', 'CSGP', 'IDXX']",1621271,853823,15,1660943679,874512811,25
4,"['BKNG', 'META', 'ENPH', 'SIRI']",1621271,853823,15,830471483,437256539,24
4,"['IDXX', 'DDOG', 'NVDA', 'AMZN']",25951527,13664263,19,830471483,437256539,24
4,"['EA', 'IDXX', 'PYPL', 'JD']",1621271,853823,15,830471483,437256539,24
4,"['BIIB', 'FANG', 'AMZN', 'AMAT']",810259,426775,14,830471483,437256539,24
4,"['SGEN', 'MSFT', 'DDOG', 'FANG']",1621271,853823,15,830471483,437256539,24
4,"['COST', 'AMAT', 'BIIB', 'ZM']",1621271,853823,15,830471483,437256539,24
4,"['CMCSA', 'ADP', 'ODFL', 'VRTX']",1621271,853823,15,1660943679,874512811,25
4,"['FANG', 'ADI', 'AAPL', 'ANSS']",1621271,853823,15,1660943679,874512811,25
4,"['ZS', 'LRCX', 'DXCM', 'AZN']",1621271,853823,15,415235383,218628367,23
4,"['ROST', 'ADBE', 'PYPL', 'SBUX']",1621271,853823,15,830471483,437256539,24
4,"['ASML', 'ADBE', 'DXCM', 'WDAY']",6487327,3415963,17,830471483,437256539,24
4,"['WDAY', 'EBAY', 'PAYX', 'IDXX']",3243291,1707883,16,830471483,437256539,24
4,"['ZM', 'SNPS', 'ISRG', 'PEP']",1621271,853823,15,830471483,437256539,24
4,"['PAYX', 'MELI', 'COST', 'ODFL']",25951527,13664263,19,1660943679,874512811,25
4,"['AEP', 'TEAM', 'EXC', 'EA']",6487327,3415963,17,6643776839,3498050135,27
4,"['KLAC', 'LRCX', 'MELI', 'MSFT']",3243291,1707883,16,830471483,437256539,24
4,"['MDLZ', 'JD', 'BKR', 'INTC']",1621271,853823,15,830471483,437256539,24
4,"['GOOGL', 'RIVN', 'IDXX', 'TEAM']",6487327,3415963,17,830471483,437256539,24
4,"['REGN', 'PEP', 'NFLX', 'AVGO']",3243291,1707883,16,1660943679,874512811,25
4,"['CSX', 'GOOGL', 'KLAC', 'BIIB']",1621271,853823,15,830471483,437256539,24
4,"['KDP', 'ISRG', 'FTNT', 'MELI']",12975395,6832079,18,830471483,437256539,24
4,"['INTU', 'ANSS', 'SNPS', 'MSFT']",3243291,1707883,16,1660943679,874512811,25
4,"['CTAS', 'ISRG', 'REGN', 'PDD']",3243291,1707883,16,1660943679,874512811,25
4,"['IDXX', 'MELI', 'ANSS', 'AEP']",3243291,1707883,16,1660943679,874512811,25
4,"['DXCM', 'PAYX', 'SGEN', 'AMZN']",1621271,853823,15,830471483,437256539,24
4,"['EBAY', 'TSLA', 'GOOG', 'LCID']",3243291,1707883,16,1660943679,874512811,25
4,"['LCID', 'MRVL', 'ILMN', 'BKNG']",3243291,1707883,16,830471483,437256539,24
4,"['AZN', 'FAST', 'SBUX', 'MDLZ']",3243291,1707883,16,3321888067,1749025279,26
4,"['CSGP', 'TXN', 'ASML', 'PANW']",6487327,3415963,17,1660943679,874512811,25
4,"['INTC', 'ADI', 'GILD', 'BKR']",1621271,853823,15,1660943679,874512811,25
4,"['CTSH', 'LCID', 'PDD', 'SGEN']",3243291,1707883,16,830471483,437256539,24
4,"['PANW', 'MRVL', 'IDXX', 'AMGN']",1621271,853823,15,830471483,437256539,24
4,"['WBD', 'BKNG', 'CPRT', 'CTAS']",3243291,1707883,16,1660943679,874512811,25
4,"['ABNB', 'INTC', 'GILD', 'VRSK']",1621271,853823,15,1660943679,874512811,25
4,"['CSCO', 'TMUS', 'FAST', 'GOOG']",1621271,853823,15,1660943679,874512811,25
4,"['AMD', 'RIVN', 'KHC', 'FTNT']",1621271,853823,15,415235383,218628367,23
4,"['SGEN', 'GILD', 'FTNT', 'MDLZ']",1621271,853823,15,1660943679,874512811,25
4,"['PCAR', 'SNPS', 'ADI', 'CMCSA']",1621271,853823,15,1660943679,874512811,25
4,"['SGEN', 'REGN', 'GILD', 'PANW']",1621271,853823,15,1660943679,874512811,25
4,"['REGN', 'MNST', 'MELI', 'SBUX']",6487327,3415963,17,1660943679,874512811,25
4,"['MRVL', 'CSX', 'WBD', 'ABNB']",3243291,1707883,16,415235383,218628367,23
4,"['ZM', 'EXC', 'EA', 'CHTR']",1621271,853823,15,1660943679,874512811,25
4,"['COST', 'MELI', 'ZM', 'CTSH']",3243291,1707883,16,1660943679,874512811,25
4,"['CSX', 'JD', 'ADSK', 'FANG']",1621271,853823,15,830471483,437256539,24
4,"['FANG', 'ALGN', 'KDP', 'MDLZ']",3243291,1707883,16,3321888067,1749025279,26
4,"['MU', 'COST', 'SBUX', 'KLAC']",1621271,853823,15,1660943679,874512811,25
4,"['AAPL', 'ROST', 'CSGP', 'VRTX']",1621271,853823,15,830471483,437256539,24
4,"['ADSK', 'EBAY', 'AAPL', 'TSLA']",3243291,1707883,16,1660943679,874512811,25
4,"['SIRI', 'QCOM', 'EA', 'CSGP']",1621271,853823,15,1660943679,874512811,25
4,"['CRWD', 'ANSS', 'PANW', 'CDNS']",3243291,1707883,16,830471483,437256539,24
4,"['MCHP', 'ODFL', 'ALGN', 'AMGN']",1621271,853823,15,830471483,437256539,24
4,"['MRVL', 'ADSK', 'AMAT', 'TXN']",3243291,1707883,16,1660943679,874512811,25
4,"['CSX', 'TSLA', 'ALGN', 'MRNA']",1621271,853823,15,415235383,218628367,23
4,"['ADBE', 'RIVN', 'IDXX', 'MELI']",3243291,1707883,16,830471483,437256539,24
4,"['INTC', 'FANG', 'CSX', 'SGEN']",810259,426775,14,1660943679,874512811,25
4,"['INTC', 'FTNT', 'ALGN', 'GILD']",810259,426775,14,830471483,437256539,24
4,"['GOOG', 'MCHP', 'CSCO', 'ADSK']",3243291,1707883,16,1660943679,874512811,25
4,"['EBAY', 'FAST', 'REGN', 'KLAC']",1621271,853823,15,1660943679,874512811,25
4,"['CPRT', 'SNPS', 'XEL', 'MELI']",6487327,3415963,17,1660943679,874512811,25
4,"['GOOGL', 'CDNS', 'NXPI', 'ROST']",1621271,853823,15,830471483,437256539,24
4,"['WDAY', 'ADI', 'COST', 'IDXX']",3243291,1707883,16,1660943679,874512811,25
4,"['ZS', 'AMD', 'BKNG', 'SGEN']",3243291,1707883,16,415235383,218628367,23
4,"['ORLY', 'TEAM', 'META', 'AMAT']",1621271,853823,15,830471483,437256539,24
4,"['EBAY', 'ADSK', 'ODFL', 'SNPS']",3243291,1707883,16,1660943679,874512811,25
4,"['WDAY', 'RIVN', 'LRCX', 'WBA']",3243291,1707883,16,830471483,437256539,24
4,"['MDLZ', 'LCID', 'FTNT', 'EBAY']",3243291,1707883,16,1660943679,874512811,25
4,"['ENPH', 'ZM', 'DDOG', 'TMUS']",1621271,853823,15,415235383,218628367,23
4,"['SBUX', 'KLAC', 'MAR', 'ABNB']",3243291,1707883,16,1660943679,874512811,25
4,"['INTC', 'ZM', 'INTU', 'DLTR']",1621271,853823,15,830471483,437256539,24
4,"['AZN', 'WDAY', 'MSFT', 'ALGN']",1621271,853823,15,1660943679,874512811,25
4,"['BIIB', 'AVGO', 'DLTR', 'BKNG']",3243291,1707883,16,830471483,437256539,24
4,"['INTC', 'MRVL', 'BKR', 'CHTR']",1621271,853823,15,830471483,437256539,24
4,"['AAPL', 'AEP', 'HON', 'CTAS']",3243291,1707883,16,3321888067,1749025279,26
4,"['CMCSA', 'CHTR', 'ISRG', 'NXPI']",3243291,1707883,16,1660943679,874512811,25
4,"['VRTX', 'AMGN', 'PEP', 'AMD']",3243291,1707883,16,3321888067,1749025279,26
4,"['ZS', 'LULU', 'ADI', 'ABNB']",3243291,1707883,16,830471483,437256539,24
4,"['BIIB', 'LULU', 'GOOGL', 'PYPL']",1621271,853823,15,830471483,437256539,24
4,"['KLAC', 'LULU', 'TMUS', 'PYPL']",1621271,853823,15,830471483,437256539,24
4,"['JD', 'MDLZ', 'GOOG', 'EBAY']",1621271,853823,15,1660943679,874512811,25
4,"['LCID', 'TMUS', 'PYPL', 'ODFL']",1621271,853823,15,830471483,437256539,24
4,"['ADP', 'WBD', 'CTAS', 'KHC']",3243291,1707883,16,3321888067,1749025279,26
4,"['MRVL', 'NFLX', 'CSGP', 'AEP']",1621271,853823,15,830471483,437256539,24
4,"['EBAY', 'MRVL', 'ADP', 'WDAY']",1621271,853823,15,830471483,437256539,24
4,"['WBA', 'VRSK', 'CSCO', 'LULU']",12975395,6832079,18,1660943679,874512811,25
4,"['NFLX', 'KDP', 'SNPS', 'MCHP']",6487327,3415963,17,1660943679,874512811,25
4,"['MRNA', 'XEL', 'CDNS', 'AEP']",12975395,6832079,18,6643776839,3498050135,27
